"Response","id","cluster","AcceptedCmp5","UserSpecificClusterAttributes","PurchasesSpecificClusteringData","ChannelSpecificClusteringData","CampaignSpecificClusteringData"
"false",670,"cluster_0","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: low, Meat: bottom, Fish: low, Sweets: low, Gold: high, Recency: 29, NumDeals: 1}","{Web: 5, Catalog: 1, Store: 4, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",671,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: high, Fruit: middle, Meat: middle, Fish: middle, Sweets: middle, Gold: low, Recency: 29, NumDeals: 4}","{Web: 9, Catalog: 4, Store: 8, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",672,"cluster_9","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: US, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: high, Recency: 29, NumDeals: 2}","{Web: 9, Catalog: 2, Store: 12, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",673,"cluster_9","true","{Age: young_mat, Ed: Graduation, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: middle, Fruit: low, Meat: high, Fish: top, Sweets: low, Gold: bottom, Recency: 29, NumDeals: 1}","{Web: 7, Catalog: 3, Store: 7, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: true}"
"false",674,"cluster_9","false","{Age: adv_age, Ed: Graduation, Marital: Widow, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: high, Fruit: bottom, Meat: low, Fish: low, Sweets: bottom, Gold: high, Recency: 29, NumDeals: 2}","{Web: 10, Catalog: 4, Store: 12, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",675,"cluster_0","false","{Age: mature, Ed: Basic, Marital: Married, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: low, Sweets: bottom, Gold: bottom, Recency: 29, NumDeals: 1}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",676,"cluster_0","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: low, Gold: bottom, Recency: 29, NumDeals: 3}","{Web: 3, Catalog: 2, Store: 2, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",677,"cluster_9","false","{Age: adv_age, Ed: PhD, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: high, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 29, NumDeals: 2}","{Web: 11, Catalog: 2, Store: 10, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",678,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 2}","{Web: 3, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",679,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 1}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",680,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 1}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",681,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: middle, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: low, Gold: high, Recency: 30, NumDeals: 2}","{Web: 7, Catalog: 6, Store: 5, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"true",682,"cluster_9","true","{Age: adult, Ed: 2n Cycle, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: high, Fruit: high, Meat: high, Fish: high, Sweets: middle, Gold: high, Recency: 30, NumDeals: 1}","{Web: 5, Catalog: 10, Store: 6, WebVisits: 2}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: true, Response: true}"
"false",683,"cluster_9","false","{Age: young_mat, Ed: Graduation, Marital: Single, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q1, Country: GER, Complain: false}","{Wine: low, Fruit: bottom, Meat: middle, Fish: high, Sweets: high, Gold: low, Recency: 30, NumDeals: 1}","{Web: 3, Catalog: 8, Store: 12, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",684,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Divorced, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: US, Complain: false}","{Wine: high, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: top, Recency: 30, NumDeals: 3}","{Web: 5, Catalog: 2, Store: 11, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",685,"cluster_9","false","{Age: adv_age, Ed: 2n Cycle, Marital: Single, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: bottom, Fruit: low, Meat: bottom, Fish: low, Sweets: low, Gold: low, Recency: 30, NumDeals: 2}","{Web: 3, Catalog: 2, Store: 7, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",686,"cluster_21","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 4}","{Web: 4, Catalog: 2, Store: 5, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",687,"cluster_21","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 30, NumDeals: 2}","{Web: 3, Catalog: 2, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",688,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 2}","{Web: 4, Catalog: 0, Store: 3, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",689,"cluster_21","false","{Age: adult, Ed: Graduation, Marital: Widow, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 5}","{Web: 3, Catalog: 4, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",690,"cluster_21","false","{Age: adult, Ed: Graduation, Marital: Widow, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 5}","{Web: 3, Catalog: 4, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"true",691,"cluster_9","true","{Age: adv_age, Ed: Master, Marital: Married, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: high, Fruit: low, Meat: middle, Fish: bottom, Sweets: middle, Gold: middle, Recency: 30, NumDeals: 1}","{Web: 8, Catalog: 7, Store: 7, WebVisits: 4}","{Cmp1: true, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: true, Response: true}"
"false",692,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 2}","{Web: 2, Catalog: 1, Store: 2, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",693,"cluster_9","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q3, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 4}","{Web: 4, Catalog: 1, Store: 7, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",694,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Divorced, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q2, Country: US, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 8}","{Web: 6, Catalog: 1, Store: 7, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",695,"cluster_21","false","{Age: adult, Ed: Master, Marital: Together, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: low, Sweets: low, Gold: low, Recency: 30, NumDeals: 3}","{Web: 4, Catalog: 1, Store: 2, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",696,"cluster_9","true","{Age: mature, Ed: Graduation, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: high, Meat: high, Fish: low, Sweets: high, Gold: high, Recency: 30, NumDeals: 1}","{Web: 5, Catalog: 6, Store: 7, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"true",697,"cluster_9","false","{Age: mature, Ed: PhD, Marital: Single, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: middle, Fish: low, Sweets: high, Gold: middle, Recency: 30, NumDeals: 1}","{Web: 3, Catalog: 5, Store: 8, WebVisits: 1}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",698,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Divorced, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: low, Fruit: low, Meat: middle, Fish: high, Sweets: high, Gold: low, Recency: 30, NumDeals: 1}","{Web: 5, Catalog: 5, Store: 10, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",699,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 9}","{Web: 5, Catalog: 1, Store: 8, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",700,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 9}","{Web: 5, Catalog: 1, Store: 8, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",701,"cluster_21","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 30, NumDeals: 4}","{Web: 3, Catalog: 1, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",702,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q1, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 2}","{Web: 3, Catalog: 0, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",703,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q1, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 2}","{Web: 3, Catalog: 0, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",704,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 2}","{Web: 3, Catalog: 0, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",705,"cluster_9","false","{Age: adult, Ed: Master, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: high, Sweets: middle, Gold: bottom, Recency: 30, NumDeals: 3}","{Web: 5, Catalog: 3, Store: 13, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",706,"cluster_21","false","{Age: adult, Ed: 2n Cycle, Marital: Single, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q4, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 2}","{Web: 1, Catalog: 1, Store: 2, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",707,"cluster_21","false","{Age: adult, Ed: Graduation, Marital: Divorced, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: CA, Complain: false}","{Wine: low, Fruit: low, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 4}","{Web: 7, Catalog: 1, Store: 5, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",708,"cluster_9","true","{Age: adult, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: top, Fruit: bottom, Meat: middle, Fish: top, Sweets: high, Gold: high, Recency: 30, NumDeals: 1}","{Web: 10, Catalog: 2, Store: 8, WebVisits: 5}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: true, Response: false}"
"false",709,"cluster_9","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: middle, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: middle, Meat: low, Fish: middle, Sweets: bottom, Gold: low, Recency: 30, NumDeals: 2}","{Web: 4, Catalog: 3, Store: 6, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",710,"cluster_9","true","{Age: mature, Ed: Graduation, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: high, Fruit: middle, Meat: high, Fish: middle, Sweets: low, Gold: high, Recency: 31, NumDeals: 1}","{Web: 4, Catalog: 7, Store: 10, WebVisits: 1}","{Cmp1: true, Cmp2: true, Cmp3: true, Cmp4: false, Cmp5: true, Response: true}"
"false",711,"cluster_21","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 31, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",712,"cluster_9","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 31, NumDeals: 1}","{Web: 4, Catalog: 1, Store: 7, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",713,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 31, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 4, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",714,"cluster_21","false","{Age: adv_age, Ed: Graduation, Marital: Divorced, Inc.: bottom, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SP, Complain: true}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 31, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",715,"cluster_21","false","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: low, Kids: 2, Teens: 1, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 31, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",716,"cluster_21","false","{Age: mature, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 31, NumDeals: 2}","{Web: 3, Catalog: 1, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: true}"
"false",717,"cluster_21","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: top, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 31, NumDeals: 0}","{Web: 0, Catalog: 0, Store: 1, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",718,"cluster_21","false","{Age: adult, Ed: Graduation, Marital: Widow, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 31, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",719,"cluster_9","false","{Age: adv_age, Ed: 2n Cycle, Marital: Divorced, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q1, Country: IND, Complain: false}","{Wine: low, Fruit: low, Meat: low, Fish: low, Sweets: bottom, Gold: low, Recency: 31, NumDeals: 6}","{Web: 8, Catalog: 1, Store: 7, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",720,"cluster_9","false","{Age: mature, Ed: PhD, Marital: Together, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q4, Country: GER, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: high, Recency: 31, NumDeals: 1}","{Web: 7, Catalog: 3, Store: 13, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",721,"cluster_21","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 31, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
